Ligonier ,IN,"4,530"
Winfield,IN,"4,484"
Sullivan ,IN,"4,482"
Whiteland,IN,"4,464"
Cicero,IN,"4,451"
Berne ,IN,"4,381"
Greendale ,IN,"4,364"
De Motte,IN,"4,352"
Wichita ,KS,"366,046"
Overland Park ,KS,"171,231"
Kansas City ,KS,"142,562"
Topeka ,KS,"123,446"
Olathe ,KS,"119,993"
Lawrence ,KS,"90,520"
Shawnee ,KS,"60,954"
Manhattan ,KS,"52,284"
Lenexa ,KS,"46,822"
Salina ,KS,"46,483"
Hutchinson ,KS,"40,889"
Leavenworth ,KS,"34,729"
Leawood ,KS,"31,342"
Garden City ,KS,"28,557"
Emporia ,KS,"26,380"
Dodge City ,KS,"25,689"
Derby ,KS,"22,517"
Prairie Village ,KS,"21,479"
Junction City ,KS,"20,671"
Hays ,KS,"20,368"
Liberal ,KS,"20,074"
Pittsburg ,KS,"19,649"
Newton ,KS,"18,133"
Gardner ,KS,"17,462"
Great Bend ,KS,"15,564"
McPherson ,KS,"13,396"
Ottawa ,KS,"12,850"
El Dorado ,KS,"12,591"
Winfield ,KS,"11,497"
Arkansas City ,KS,"11,070"
Parsons ,KS,"11,065"
Merriam ,KS,"10,814"
Lansing ,KS,"10,691"
Atchison ,KS,"10,402"
Haysville ,KS,"10,364"
Andover ,KS,"10,351"
Coffeyville ,KS,"10,312"
Mission ,KS,"9,765"
Independence ,KS,"9,245"
Chanute ,KS,"8,843"
Augusta ,KS,"8,693"
Fort Scott ,KS,"7,941"
Park City ,KS,"7,787"
Wellington ,KS,"7,735"
Bonner Springs ,KS,"7,161"
Roeland Park ,KS,"6,960"
Bel Aire ,KS,"6,797"
Valley Center ,KS,"6,521"
Abilene ,KS,"6,400"
Pratt ,KS,"6,397"
Eudora ,KS,"6,226"
Mulvane ,KS,"5,866"
Iola ,KS,"5,782"
Ulysses ,KS,"5,557"
De Soto ,KS,"5,420"
Paola ,KS,"5,351"
Spring Hill ,KS,"5,227"
Concordia ,KS,"5,208"
Colby ,KS,"4,803"
Osawatomie ,KS,"4,488"
Edwardsville ,KS,"4,462"
Clay Center ,KS,"4,442"
Goodland ,KS,"4,388"
Wamego ,KS,"4,312"
Baldwin City ,KS,"4,308"
Tonganoxie ,KS,"4,305"
Louisville,KY,"557,224"
Lexington,KY,"282,114"
Owensboro ,KY,"55,516"
Bowling Green ,KY,"55,097"
Covington ,KY,"43,235"
Richmond ,KY,"32,895"
Hopkinsville ,KY,"32,076"
Henderson ,KY,"27,933"
Florence ,KY,"27,745"
Frankfort ,KY,"27,322"
Nicholasville ,KY,"26,444"
Jeffersontown ,KY,"26,226"
Paducah ,KY,"25,521"
Elizabethtown ,KY,"24,144"
Radcliff ,KY,"22,013"
Independence ,KY,"21,694"
Georgetown ,KY,"21,589"
Ashland ,KY,"21,346"
Madisonville ,KY,"19,106"
St. Matthews ,KY,"18,709"
Erlanger ,KY,"17,188"
Shively ,KY,"16,641"
Winchester ,KY,"16,598"
Murray ,KY,"16,557"
Newport ,KY,"15,766"
Danville ,KY,"15,524"
Fort Thomas ,KY,"15,222"
Berea ,KY,"14,431"
Glasgow ,KY,"14,302"
Somerset ,KY,"12,449"
Mount Washington ,KY,"11,980"
Shelbyville ,KY,"11,294"
Bardstown ,KY,"11,242"
Lyndon ,KY,"11,242"
Campbellsville ,KY,"11,010"
Mayfield ,KY,"10,186"
Lawrenceburg ,KY,"9,978"
Middlesborough ,KY,"9,929"
Paris ,KY,"9,286"
Maysville ,KY,"9,246"
Oak Grove ,KY,"9,205"
Shepherdsville ,KY,"9,203"
Edgewood ,KY,"8,910"
Alexandria ,KY,"8,620"
Corbin ,KY,"8,324"
Harrodsburg ,KY,"8,192"
Franklin ,KY,"7,997"
London ,KY,"7,962"
Elsmere ,KY,"7,932"
Versailles ,KY,"7,828"
Villa Hills ,KY,"7,727"
Morehead ,KY,"7,707"
Flatwoods ,KY,"7,655"
Hillview ,KY,"7,572"
Fort Mitchell ,KY,"7,562"
Russellville ,KY,"7,268"
Middletown ,KY,"7,147"
Mount Sterling ,KY,"6,921"
Taylor Mill ,KY,"6,746"
Leitchfield ,KY,"6,537"
Pikeville ,KY,"6,413"
Princeton ,KY,"6,398"
La Grange ,KY,"6,286"
Cynthiana ,KY,"6,283"
Monticello ,KY,"6,162"
Wilmore ,KY,"6,004"
Douglass Hills ,KY,"6,002"
Lebanon ,KY,"5,973"
Bellevue ,KY,"5,852"
Cold Spring ,KY,"5,809"
Prospect ,KY,"5,802"
Highland Heights ,KY,"5,720"
Central City ,KY,"5,698"
Dayton ,KY,"5,453"
Fort Wright ,KY,"5,450"
Williamsburg ,KY,"5,204"
Ludlow ,KY,"4,808"
Hazard ,KY,"4,796"
Scottsville ,KY,"4,581"
Hurstbourne ,KY,"4,423"
Lancaster ,KY,"4,403"
Benton ,KY,"4,367"
Vine Grove ,KY,"4,362"
New Orleans ,LA,"311,853"
Baton Rouge ,LA,"223,689"
Shreveport ,LA,"199,729"
Lafayette ,LA,"113,656"
Lake Charles ,LA,"71,061"
Kenner ,LA,"66,942"
Bossier City ,LA,"62,384"
Monroe ,LA,"51,215"
Alexandria ,LA,"48,639"
New Iberia ,LA,"32,959"
Houma ,LA,"32,512"
Slidell ,LA,"27,183"
Opelousas ,LA,"23,220"
Ruston ,LA,"21,123"
Hammond ,LA,"19,803"
Sulphur ,LA,"19,450"
Natchitoches ,LA,"18,241"
Gretna ,LA,"16,399"
Pineville ,LA,"14,776"
Zachary ,LA,"14,252"
Thibodaux ,LA,"14,052"
Crowley ,LA,"13,922"
Baker ,LA,"13,360"
Minden ,LA,"12,962"
West Monroe ,LA,"12,899"
Bogalusa ,LA,"12,607"
Mandeville ,LA,"12,421"
Abbeville ,LA,"12,103"
Bastrop ,LA,"11,814"
Morgan City ,LA,"11,604"
Eunice ,LA,"11,500"
Jennings ,LA,"10,529"
Denham Springs ,LA,"10,308"
Westwego ,LA,"10,098"
DeRidder ,LA,"10,008"
Gonzales ,LA,"9,390"
Harahan ,LA,"9,306"
Covington ,LA,"9,155"
Scott ,LA,"9,010"
Rayne ,LA,"8,601"
Ville Platte ,LA,"8,190"
Oakdale ,LA,"8,140"
Breaux Bridge ,LA,"8,047"
Broussard ,LA,"7,767"
Franklin ,LA,"7,680"
Tallulah ,LA,"7,658"
Donaldsonville ,LA,"7,527"
St. Martinville ,LA,"7,024"
Youngsville ,LA,"6,980"
Plaquemine ,LA,"6,751"
Carencro ,LA,"6,653"
Ponchatoula ,LA,"6,320"
Walker,LA,"6,249"
Jeanerette ,LA,"5,889"
Leesville ,LA,"5,704"
Marksville ,LA,"5,684"
St. Gabriel ,LA,"5,560"
Mansfield ,LA,"5,402"
Patterson ,LA,"5,271"
Springhill ,LA,"5,115"
Winnfield ,LA,"5,095"
Kaplan ,LA,"5,053"
Port Allen ,LA,"4,984"
Winnsboro ,LA,"4,854"
New Roads ,LA,"4,746"
Church Point,LA,"4,661"
Westlake ,LA,"4,577"
Grambling ,LA,"4,516"
Bunkie ,LA,"4,465"
Amite City,LA,"4,318"
Boston ,MA,"609,023"
Worcester ,MA,"175,011"
Springfield ,MA,"150,640"
Cambridge ,MA,"105,596"
Lowell ,MA,"103,615"
Brockton ,MA,"93,007"
Quincy ,MA,"92,339"
New Bedford ,MA,"91,365"
Fall River ,MA,"90,931"
Lynn ,MA,"86,957"
Newton ,MA,"82,139"
Somerville ,MA,"75,662"
Lawrence ,MA,"70,014"
Haverhill ,MA,"61,275"
Waltham ,MA,"60,236"
Revere ,MA,"60,204"
Taunton ,MA,"55,702"
Malden ,MA,"55,597"
Medford ,MA,"55,573"
Chicopee ,MA,"54,941"
Peabody ,MA,"51,331"
Barnstable Town ,MA,"46,184"
Methuen ,MA,"44,055"
Attleboro ,MA,"42,833"
Pittsfield ,MA,"42,652"
Chelsea ,MA,"41,577"
Salem ,MA,"41,256"
Leominster ,MA,"41,055"
Westfield ,MA,"40,608"
Fitchburg ,MA,"40,239"
Holyoke ,MA,"39,947"
Beverly ,MA,"39,343"
Marlborough ,MA,"37,932"
Everett ,MA,"37,353"
Woburn ,MA,"36,871"
Watertown ,MA,"32,365"
Franklin ,MA,"32,148"
Gloucester ,MA,"30,243"
Northampton ,MA,"28,379"
Agawam ,MA,"28,091"
West Springfield ,MA,"27,459"
Melrose ,MA,"26,708"
Gardner ,MA,"20,682"
Newburyport ,MA,"17,542"
Easthampton ,MA,"16,195"
North Adams ,MA,"13,711"
Baltimore ,MD,"636,919"
Rockville ,MD,"60,734"
Frederick ,MD,"59,213"
Gaithersburg ,MD,"58,744"
Bowie ,MD,"52,544"
Hagerstown ,MD,"39,728"
Annapolis ,MD,"36,524"
Salisbury ,MD,"28,200"
College Park ,MD,"26,925"
Laurel ,MD,"22,329"
Greenbelt ,MD,"21,098"
Cumberland ,MD,"20,495"
Takoma Park ,MD,"17,701"
Westminster ,MD,"17,689"
Hyattsville ,MD,"15,376"
Elkton,MD,"14,842"
Easton,MD,"14,677"
Aberdeen ,MD,"13,993"
Havre de Grace ,MD,"13,085"
New Carrollton ,MD,"12,460"
Cambridge ,MD,"11,752"
Bel Air,MD,"9,826"
La Plata,MD,"8,879"
Mount Airy,MD,"8,761"
Mount Rainier ,MD,"8,322"
Frostburg ,MD,"7,719"
Bladensburg,MD,"7,568"
Ocean City,MD,"7,042"
Riverdale Park,MD,"6,418"
Cheverly,MD,"6,372"
Glenarden ,MD,"6,306"
Thurmont,MD,"6,037"
District Heights ,MD,"6,034"
Poolesville,MD,"5,674"
Walkersville,MD,"5,606"
Hampstead,MD,"5,467"
Taneytown ,MD,"5,422"
Brunswick ,MD,"5,228"
Chestertown,MD,"4,899"
Seat Pleasant ,MD,"4,829"
Fruitland ,MD,"4,431"
Sykesville,MD,"4,419"
Portland ,ME,"62,561"
Lewiston ,ME,"35,131"
Bangor ,ME,"31,756"
South Portland ,ME,"23,803"
Auburn ,ME,"23,177"
Biddeford ,ME,"21,435"
Augusta ,ME,"18,282"
Saco ,ME,"18,125"
Westbrook ,ME,"16,534"
Waterville ,ME,"16,016"
Presque Isle ,ME,"9,045"
Brewer ,ME,"9,035"
Bath ,ME,"8,885"
Caribou ,ME,"8,093"
Old Town ,ME,"7,709"
Rockland ,ME,"7,436"
Ellsworth ,ME,"7,103"
Belfast ,ME,"6,721"
Gardiner ,ME,"6,100"
Detroit ,MI,"912,062"
Grand Rapids ,MI,"193,396"
Warren ,MI,"133,939"
Sterling Heights ,MI,"127,160"
Ann Arbor ,MI,"114,386"
Lansing ,MI,"113,968"
Flint ,MI,"112,900"
Livonia ,MI,"91,220"
Dearborn ,MI,"86,477"
Troy ,MI,"80,264"
Westland ,MI,"78,961"
Farmington Hills ,MI,"78,522"
Southfield ,MI,"75,392"
Kalamazoo ,MI,"72,179"
Wyoming ,MI,"70,462"
Rochester Hills ,MI,"69,014"
Pontiac ,MI,"66,095"
Taylor ,MI,"60,619"
St. Clair Shores ,MI,"60,364"
Royal Oak ,MI,"57,110"
Saginaw ,MI,"55,620"
Novi ,MI,"54,054"
Battle Creek ,MI,"52,053"
Dearborn Heights ,MI,"51,972"
Kentwood ,MI,"47,419"
Roseville ,MI,"46,782"
Portage ,MI,"46,133"
East Lansing ,MI,"45,857"
Midland ,MI,"40,917"
Muskegon ,MI,"39,401"
Lincoln Park ,MI,"35,317"
Holland ,MI,"34,076"
Bay City ,MI,"33,874"
Jackson ,MI,"33,518"
Eastpointe ,MI,"32,497"
Port Huron ,MI,"30,869"
Oak Park ,MI,"30,547"
Burton ,MI,"29,845"
Madison Heights ,MI,"29,531"
Southgate ,MI,"27,739"
Garden City ,MI,"26,743"
Mount Pleasant ,MI,"26,675"
Inkster ,MI,"26,621"
Allen Park ,MI,"26,014"
Wyandotte ,MI,"24,739"
Walker ,MI,"23,722"
Norton Shores ,MI,"23,307"
Romulus ,MI,"22,963"
Ypsilanti ,MI,"21,464"
Adrian ,MI,"21,391"
Monroe ,MI,"21,374"
Ferndale ,MI,"21,112"
Auburn Hills ,MI,"20,931"
Marquette ,MI,"20,916"
Hamtramck ,MI,"20,512"
Birmingham ,MI,"18,932"
Trenton ,MI,"17,965"
Hazel Park ,MI,"17,955"
Wayne ,MI,"17,186"
Mount Clemens ,MI,"16,781"
Grandville ,MI,"16,718"
Grosse Pointe Woods ,MI,"15,154"
Owosso ,MI,"14,963"
Fraser ,MI,"14,902"
Berkley ,MI,"14,787"
Traverse City ,MI,"14,398"
Highland Park ,MI,"14,153"
Sault Ste. Marie ,MI,"14,087"
Wixom ,MI,"13,425"
Woodhaven ,MI,"12,634"
Ionia ,MI,"12,589"
Harper Woods ,MI,"12,584"
Escanaba ,MI,"12,214"
Clawson ,MI,"12,157"
Riverview ,MI,"11,817"
Fenton ,MI,"11,678"
Muskegon Heights ,MI,"11,623"
New Baltimore ,MI,"11,346"
Niles ,MI,"11,258"
Rochester ,MI,"11,002"
South Lyon ,MI,"10,959"
Grosse Pointe Park ,MI,"10,956"
Sturgis ,MI,"10,916"
Benton Harbor ,MI,"10,814"
Grand Haven ,MI,"10,608"
Coldwater ,MI,"10,514"
East Grand Rapids ,MI,"10,467"
Alpena ,MI,"10,465"
Big Rapids ,MI,"10,257"
Cadillac ,MI,"10,245"
Marysville ,MI,"9,943"
Beverly Hills,MI,"9,865"
Ecorse ,MI,"9,858"
Farmington ,MI,"9,839"
Melvindale ,MI,"9,812"
Howell ,MI,"9,694"
Alma ,MI,"9,223"
Albion ,MI,"9,103"
Lapeer ,MI,"9,018"
Charlotte ,MI,"8,984"
Saline ,MI,"8,882"
Flat Rock ,MI,"8,771"
Grosse Pointe Farms ,MI,"8,614"
Tecumseh ,MI,"8,610"
Plymouth ,MI,"8,487"
St. Joseph ,MI,"8,458"
River Rouge ,MI,"8,449"
Ludington ,MI,"8,324"
Menominee ,MI,"8,324"
Greenville ,MI,"8,154"
Center Line ,MI,"8,135"
Mason ,MI,"8,099"
Flushing ,MI,"7,815"
Iron Mountain ,MI,"7,763"
Hillsdale ,MI,"7,762"
Grand Ledge ,MI,"7,669"
Grand Blanc ,MI,"7,551"
St. Johns ,MI,"7,278"
Brighton ,MI,"7,204"
Three Rivers ,MI,"7,179"
Marshall ,MI,"7,121"
Hudsonville ,MI,"6,997"
St. Louis ,MI,"6,971"
Houghton ,MI,"6,878"
Walled Lake ,MI,"6,876"
Hastings ,MI,"6,858"
Milford,MI,"6,482"
Ishpeming ,MI,"6,480"
Holly,MI,"6,273"
Manistee ,MI,"6,110"
Petoskey ,MI,"6,028"
Northville ,MI,"5,996"
Huntington Woods ,MI,"5,811"
St. Clair ,MI,"5,763"
Dowagiac ,MI,"5,703"
Belding ,MI,"5,691"
Milan ,MI,"5,657"
Richmond ,MI,"5,606"
Zeeland ,MI,"5,448"
Rockford ,MI,"5,411"
Ironwood ,MI,"5,368"
Kingsford ,MI,"5,297"
Eaton Rapids ,MI,"5,246"
Swartz Creek ,MI,"5,223"
South Haven ,MI,"5,138"
Davison ,MI,"5,136"
New Haven,MI,"5,132"
Gladstone ,MI,"5,067"
Springfield ,MI,"5,037"
Chelsea ,MI,"5,005"
Grosse Pointe ,MI,"4,996"
Cheboygan ,MI,"4,942"
Utica ,MI,"4,924"
Gibraltar ,MI,"4,826"
Allegan ,MI,"4,816"
Frankenmuth ,MI,"4,652"
Algonac ,MI,"4,540"
Negaunee ,MI,"4,456"
DeWitt ,MI,"4,428"
Marine City ,MI,"4,377"
Buchanan ,MI,"4,354"
Wolverine Lake,MI,"4,303"
Minneapolis ,MN,"382,605"
St. Paul ,MN,"279,590"
Rochester ,MN,"100,413"
Duluth ,MN,"84,284"
Bloomington ,MN,"81,280"
Plymouth ,MN,"71,486"
Brooklyn Park ,MN,"71,308"
St. Cloud ,MN,"66,948"
Eagan ,MN,"63,985"
Coon Rapids ,MN,"61,832"
Maple Grove ,MN,"61,542"
Eden Prairie ,MN,"61,191"
Burnsville ,MN,"59,139"
Woodbury ,MN,"56,128"
Blaine ,MN,"55,042"
Lakeville ,MN,"54,542"
Minnetonka ,MN,"50,081"
Apple Valley ,MN,"50,004"
Edina ,MN,"45,608"
St. Louis Park ,MN,"45,465"
Mankato ,MN,"36,245"
Maplewood ,MN,"36,087"
Moorhead ,MN,"36,012"
Cottage Grove ,MN,"33,623"
Shakopee ,MN,"33,455"
Inver Grove Heights ,MN,"33,383"
Roseville ,MN,"32,815"
Richfield ,MN,"32,728"
Andover ,MN,"30,442"
Savage ,MN,"27,692"
Brooklyn Center ,MN,"27,402"
Oakdale ,MN,"27,034"
Winona ,MN,"26,785"
Fridley ,MN,"25,868"
Shoreview ,MN,"25,111"
Owatonna ,MN,"24,855"
Chaska ,MN,"24,116"
White Bear Lake ,MN,"24,095"
Prior Lake ,MN,"23,836"
Ramsey ,MN,"23,734"
Champlin ,MN,"23,503"
Chanhassen ,MN,"23,480"
Elk River ,MN,"23,194"
Austin ,MN,"22,800"
Hastings ,MN,"22,126"
Faribault ,MN,"22,009"
Crystal ,MN,"21,707"
New Brighton ,MN,"21,563"
Rosemount ,MN,"21,197"
New Hope ,MN,"20,428"
Golden Valley ,MN,"20,344"
Lino Lakes ,MN,"20,174"
Northfield ,MN,"19,633"
South St. Paul ,MN,"19,552"
Farmington ,MN,"19,057"
West St. Paul ,MN,"18,935"
Columbia Heights ,MN,"18,210"
Stillwater ,MN,"17,896"
Willmar ,MN,"17,774"
Albert Lea ,MN,"17,389"
Forest Lake ,MN,"17,373"
Anoka ,MN,"17,289"
Hopkins ,MN,"16,961"
Hibbing ,MN,"16,209"
Red Wing ,MN,"15,687"
St. Michael ,MN,"15,278"
Ham Lake ,MN,"15,020"
Buffalo ,MN,"14,222"
Sartell ,MN,"13,915"
Hutchinson ,MN,"13,913"
Otsego ,MN,"13,874"
Brainerd ,MN,"13,691"
Fergus Falls ,MN,"13,636"
Bemidji ,MN,"13,541"
Robbinsdale ,MN,"13,518"
Hugo ,MN,"13,139"
New Ulm ,MN,"13,048"
Marshall ,MN,"12,647"
North Mankato ,MN,"12,530"
Vadnais Heights ,MN,"12,506"
Sauk Rapids ,MN,"12,013"
Mounds View ,MN,"12,005"
East Bethel ,MN,"11,895"
Monticello ,MN,"11,780"
Mendota Heights ,MN,"11,594"
Cloquet ,MN,"11,387"
North St. Paul ,MN,"11,247"
Alexandria ,MN,"11,237"
Worthington ,MN,"11,036"
St. Peter ,MN,"10,971"
North Branch ,MN,"10,417"
Fairmont ,MN,"10,221"
Waconia ,MN,"9,934"
Big Lake ,MN,"9,795"
Arden Hills ,MN,"9,608"
Little Canada ,MN,"9,570"
Mound ,MN,"9,546"
Waseca ,MN,"9,438"
Hermantown ,MN,"9,361"
Grand Rapids ,MN,"8,743"
Virginia ,MN,"8,480"
Thief River Falls ,MN,"8,472"
St. Anthony ,MN,"8,341"
Baxter ,MN,"8,271"
Oak Grove ,MN,"8,245"
Detroit Lakes ,MN,"8,141"
Little Falls ,MN,"8,121"
Mahtomedi ,MN,"8,025"
East Grand Forks ,MN,"7,812"
Crookston ,MN,"7,790"
Orono ,MN,"7,732"
Cambridge ,MN,"7,692"
Rogers ,MN,"7,536"
Lake Elmo ,MN,"7,484"
Shorewood ,MN,"7,426"
St. Francis ,MN,"7,261"
Waite Park ,MN,"6,796"
New Prague ,MN,"6,712"
Belle Plaine ,MN,"6,648"
Victoria ,MN,"6,643"
Litchfield ,MN,"6,560"
Spring Lake Park ,MN,"6,458"
Albertville ,MN,"6,360"
Isanti ,MN,"6,123"
St. Joseph ,MN,"6,114"
Minnetrista ,MN,"5,960"
International Falls ,MN,"5,906"
Falcon Heights ,MN,"5,643"
Corcoran ,MN,"5,630"
Kasson ,MN,"5,564"
Stewartville ,MN,"5,553"
Glencoe ,MN,"5,550"
Jordan ,MN,"5,445"
Circle Pines ,MN,"5,395"
Zimmerman ,MN,"5,313"
Delano ,MN,"5,309"
Lake City ,MN,"5,285"
St. Paul Park ,MN,"5,239"
Montevideo ,MN,"5,233"
Redwood Falls ,MN,"5,077"
Medina ,MN,"5,076"
Morris ,MN,"4,996"
La Crescent ,MN,"4,912"
Princeton ,MN,"4,763"
North Oaks ,MN,"4,689"
Oak Park Heights ,MN,"4,680"
Dayton ,MN,"4,643"
Chisholm ,MN,"4,594"
Byron ,MN,"4,550"
Luverne ,MN,"4,425"
Kansas City ,MO,"451,572"
St. Louis ,MO,"354,361"
Springfield ,MO,"156,206"
Independence ,MO,"110,440"
Columbia ,MO,"100,733"
Lee's Summit ,MO,"84,208"
O'Fallon ,MO,"76,819"
St. Joseph ,MO,"76,197"
St. Charles ,MO,"64,386"
Blue Springs ,MO,"55,698"
St. Peters ,MO,"55,500"
Florissant ,MO,"50,561"
Joplin ,MO,"49,775"
Chesterfield ,MO,"46,064"
Jefferson City ,MO,"40,771"
Cape Girardeau ,MO,"37,370"
University City ,MO,"36,289"
Wildwood ,MO,"34,195"
Liberty ,MO,"30,568"
Ballwin ,MO,"30,033"
Gladstone ,MO,"28,243"
Raytown ,MO,"28,194"
Kirkwood ,MO,"26,760"
Maryland Heights ,MO,"25,949"
Hazelwood ,MO,"25,345"
Belton ,MO,"24,591"
Grandview ,MO,"24,033"
Wentzville ,MO,"23,768"
Webster Groves ,MO,"22,335"
Sedalia ,MO,"20,990"
Ferguson ,MO,"20,964"
Arnold ,MO,"20,603"
Warrensburg ,MO,"19,034"
Nixa ,MO,"18,829"
Manchester ,MO,"18,569"
Rolla ,MO,"18,438"
Ozark ,MO,"18,095"
Raymore ,MO,"17,703"
Hannibal ,MO,"17,432"
Kirksville ,MO,"17,368"
Poplar Bluff ,MO,"17,096"
Sikeston ,MO,"17,053"
Creve Coeur ,MO,"16,868"
Farmington ,MO,"16,097"
Clayton ,MO,"16,088"
Overland ,MO,"15,632"
Bridgeton ,MO,"15,028"
Jennings ,MO,"14,625"
Washington ,MO,"14,392"
Lebanon ,MO,"14,336"
Moberly ,MO,"14,227"
Lake St. Louis ,MO,"14,160"
Carthage ,MO,"13,916"
Jackson ,MO,"13,744"
Republic ,MO,"13,715"
St. Ann ,MO,"12,766"
Fulton ,MO,"12,707"
Troy ,MO,"12,270"
Marshall ,MO,"12,118"
West Plains ,MO,"12,045"
Excelsior Springs ,MO,"12,002"
Webb City ,MO,"11,532"
Crestwood ,MO,"11,408"
Neosho ,MO,"11,317"
Festus ,MO,"11,246"
Mexico ,MO,"11,074"
Bolivar ,MO,"11,013"
Maryville ,MO,"10,800"
Town and Country ,MO,"10,710"
Kennett ,MO,"10,707"
Grain Valley ,MO,"10,352"
Bellefontaine Neighbors ,MO,"10,241"
Harrisonville ,MO,"9,749"
Union ,MO,"9,684"
Berkeley ,MO,"9,387"
Clinton ,MO,"9,381"
Eureka ,MO,"9,316"
Cameron ,MO,"9,279"
Ellisville ,MO,"9,212"
Richmond Heights ,MO,"9,093"
Monett ,MO,"8,939"
Park Hills ,MO,"8,851"
Boonville ,MO,"8,770"
Chillicothe ,MO,"8,706"
Maplewood ,MO,"8,626"
Des Peres ,MO,"8,603"
Kearney ,MO,"8,599"
Nevada ,MO,"8,327"
Dardenne Prairie ,MO,"8,197"
Ladue ,MO,"8,193"
Sunset Hills ,MO,"8,190"
Perryville ,MO,"8,172"
Smithville ,MO,"8,079"
Dexter ,MO,"7,661"
Branson ,MO,"7,651"
Aurora ,MO,"7,478"
Olivette ,MO,"7,449"
Warrenton ,MO,"7,398"
Carl Junction ,MO,"7,327"
Marshfield ,MO,"7,274"
Pacific ,MO,"7,268"
Brentwood ,MO,"7,182"
Pleasant Hill ,MO,"7,178"
Bonne Terre ,MO,"6,854"
Oak Grove ,MO,"6,852"
Black Jack ,MO,"6,818"
Sullivan ,MO,"6,726"
De Soto ,MO,"6,477"
St. John ,MO,"6,381"
Valley Park ,MO,"6,274"
Shrewsbury ,MO,"6,235"
Caruthersville ,MO,"6,145"
Trenton ,MO,"6,047"
Richmond ,MO,"5,890"
Pevely ,MO,"5,808"
North Kansas City ,MO,"5,746"
Glendale ,MO,"5,490"
Macon ,MO,"5,489"
Weldon Spring ,MO,"5,295"
Bowling Green ,MO,"5,285"
Parkville ,MO,"5,279"
Desloge ,MO,"5,190"
Charleston ,MO,"5,111"
Savannah ,MO,"5,075"
Eldon ,MO,"4,986"
Normandy ,MO,"4,902"
Dellwood ,MO,"4,901"
Salem ,MO,"4,870"
Platte City ,MO,"4,806"
Odessa ,MO,"4,737"
Osage Beach ,MO,"4,720"
Mountain Grove ,MO,"4,679"
Greenwood ,MO,"4,649"
Peculiar ,MO,"4,649"
Mount Vernon ,MO,"4,600"
Rock Hill ,MO,"4,580"
Higginsville ,MO,"4,571"
Lexington ,MO,"4,551"
Crystal City ,MO,"4,538"
Scott City ,MO,"4,538"
Malden ,MO,"4,481"
Breckenridge Hills ,MO,"4,479"
Lamar ,MO,"4,474"
St. Clair ,MO,"4,472"
Ste. Genevieve ,MO,"4,418"
Vandalia ,MO,"4,342"
Brookfield ,MO,"4,321"
Northwoods ,MO,"4,311"
Butler ,MO,"4,306"
Jackson ,MS,"173,861"
Gulfport ,MS,"70,055"
Hattiesburg ,MS,"51,993"
Biloxi ,MS,"45,670"
Southaven ,MS,"44,076"
Meridian ,MS,"38,232"
Tupelo ,MS,"36,233"
Greenville ,MS,"35,764"
Olive Branch ,MS,"31,830"
Clinton ,MS,"26,313"
Vicksburg ,MS,"24,974"
Horn Lake ,MS,"24,669"
Pearl ,MS,"24,400"
Starkville ,MS,"24,187"
Columbus ,MS,"23,798"
Pascagoula ,MS,"23,609"
Brandon ,MS,"22,160"
Ridgeland ,MS,"21,509"
Laurel ,MS,"18,693"
Clarksdale ,MS,"18,006"
Madison ,MS,"17,681"
Oxford ,MS,"17,265"
Ocean Springs ,MS,"17,149"
Natchez ,MS,"16,413"
Gautier ,MS,"16,306"
Greenwood ,MS,"16,084"
Grenada ,MS,"14,664"
Corinth ,MS,"14,253"
Moss Point ,MS,"13,951"
McComb ,MS,"13,684"
Brookhaven ,MS,"13,296"
Canton ,MS,"12,520"
Hernando ,MS,"12,318"
Long Beach ,MS,"12,234"
Cleveland ,MS,"12,218"
Picayune ,MS,"11,787"
Yazoo City ,MS,"11,425"
West Point ,MS,"11,292"
Indianola ,MS,"10,805"
Petal ,MS,"10,575"
Booneville ,MS,"8,749"
New Albany ,MS,"8,178"
Bay St. Louis ,MS,"8,052"
Holly Springs ,MS,"7,994"
Philadelphia ,MS,"7,977"
D'Iberville ,MS,"7,928"
Batesville ,MS,"7,880"
Senatobia ,MS,"7,398"
Kosciusko ,MS,"7,371"
Amory ,MS,"7,262"
Richland ,MS,"7,258"
Flowood ,MS,"7,016"
Louisville ,MS,"6,604"
Columbia ,MS,"6,567"
Aberdeen ,MS,"6,089"
Forest ,MS,"5,972"
Crystal Springs ,MS,"5,950"
Pontotoc ,MS,"5,924"
Waynesboro ,MS,"5,647"
Ripley ,MS,"5,646"
Waveland ,MS,"5,249"
Wiggins ,MS,"4,901"
Carthage ,MS,"4,815"
Leland ,MS,"4,790"
Winona ,MS,"4,524"
Ellisville ,MS,"4,392"
Hazlehurst ,MS,"4,387"
Magee ,MS,"4,332"
Billings ,MT,"103,994"
Missoula ,MT,"68,202"
Great Falls ,MT,"59,251"
Bozeman ,MT,"39,442"
Butte-Silver Bow,MT,"32,119"
Helena ,MT,"29,351"
Kalispell ,MT,"21,182"
Havre ,MT,"9,575"
Anaconda,MT,"8,843"
Whitefish ,MT,"8,281"
Belgrade ,MT,"8,185"
Miles City ,MT,"8,102"
Livingston ,MT,"7,500"
Laurel ,MT,"6,605"
Lewistown ,MT,"5,954"
Columbia Falls ,MT,"5,261"
Polson ,MT,"5,228"
Hamilton ,MT,"4,817"
Sidney ,MT,"4,782"
Glendive ,MT,"4,585"
Charlotte ,NC,"687,456"
